,year,state_po,candidatevotes_dem,candidatevotes_rep,voteso,totalvotes,raw_lean,adjusted_lean
271,1980.0,AR,149167.0,98249.0,16604.0,264020.0,-0.19285660177259295,-0.1393260574880371
272,1980.0,CA,5663315.0,5837211.0,426752.0,11927278.0,0.01457968867666204,0.06811023296121788
273,1980.0,CO,655015.0,938890.0,1210.0,1595115.0,0.17796522507781565,0.23149576936237148
274,1980.0,CT,1300754.0,1310231.0,0.0,2610985.0,0.003629664666782828,0.057160208951338665
275,1980.0,DE,150546.0,164971.0,0.0,315517.0,0.04571861421096174,0.09924915849551758
276,1980.0,FL,3756574.0,3981115.0,0.0,7737689.0,0.029019129613506056,0.08254967389806189
277,1980.0,GA,2372356.0,829597.0,0.0,3201953.0,-0.48181812787383205,-0.4282875835892762
278,1980.0,HI,630399.0,261429.0,5133.0,896961.0,-0.41135567767160447,-0.35782513338704863
279,1980.0,ID,429622.0,700754.0,6438.0,1136814.0,0.2385016370312118,0.29203218131576764
280,1980.0,IL,7278759.0,7419683.0,82444.0,14780886.0,0.009534205189052958,0.0630647494736088
281,1980.0,IN,2026584.0,2381945.0,0.0,4408529.0,0.08060761310632181,0.13413815739087764
282,1980.0,IA,800479.0,904420.0,2276.0,1707175.0,0.06088479505616007,0.1144153393407159
283,1980.0,KS,768141.0,964252.0,0.0,1732393.0,0.11320237382626225,0.16673291811081808
284,1980.0,ME,481920.0,469186.0,13604.0,964710.0,-0.013199821708078097,0.04033072257647774
285,1980.0,MA,2934881.0,1025791.0,108319.0,4068991.0,-0.4691801972528325,-0.41564965296827666
286,1980.0,MI,1824130.0,1659996.0,0.0,3484126.0,-0.0471090884772824,0.006421455807273435
287,1980.0,MN,1924218.0,1752051.0,20176.0,3696445.0,-0.04657637270404402,0.006954171580511814
288,1980.0,MO,1568984.0,1131556.0,12619.0,2713159.0,-0.16122460939443656,-0.10769406510988072
289,1980.0,MT,232370.0,262712.0,3120.0,498202.0,0.06090300721394132,0.11443355149849715
290,1980.0,NV,348057.0,285986.0,20877.0,654920.0,-0.09477646124717526,-0.04124591696261942
291,1980.0,NH,528762.0,789299.0,2285.0,1320346.0,0.19732479213781845,0.2508553364223743
292,1980.0,NM,367539.0,321067.0,986.0,689592.0,-0.06739057297648465,-0.013860028691928816
293,1980.0,NY,4870147.0,5728035.0,98779.0,10696961.0,0.08019922667755819,0.13372977096211403
294,1980.0,NC,5724202.0,3111484.0,0.0,8835686.0,-0.29570063942969455,-0.2421700951451387
295,1980.0,ND,298106.0,399909.0,1467.0,699482.0,0.14554055715515196,0.1990711014397078
296,1980.0,OH,2749831.0,2744198.0,27507.0,5521536.0,-0.0010201871363330617,0.052510357148222775
297,1980.0,OK,250706.0,279270.0,2875.0,532851.0,0.05360597990807936,0.1071365241926352
298,1980.0,OR,831163.0,704411.0,23426.0,1559000.0,-0.08130339961513788,-0.027772855330582047
299,1980.0,PA,3062734.0,3196625.0,17677.0,6277036.0,0.021330290283503195,0.07486083456805903
300,1980.0,RI,499548.0,218908.0,3242.0,721698.0,-0.38886071459253047,-0.33533017030797463
301,1980.0,SC,2650707.0,673793.0,6688.0,3331188.0,-0.5934561483770955,-0.5399256040925396
302,1980.0,SD,641604.0,922609.0,8098.0,1572311.0,0.17872100366912147,0.2322515479536773
303,1980.0,TN,961877.0,848099.0,31244.0,1841220.0,-0.061794896861863347,-0.00826435257730751
304,1980.0,TX,3306890.0,2132440.0,9702.0,5449032.0,-0.21553369479202916,-0.16200315050747333
305,1980.0,UT,314148.0,503078.0,1317.0,818543.0,0.23081255352498287,0.2843430978095387
306,1980.0,WA,1778425.0,2179739.0,5696.0,3963860.0,0.10124323260660067,0.1547737768911565
307,1980.0,WV,1996959.0,1371494.0,0.0,3368453.0,-0.1856831607862719,-0.13215261650171606
308,1980.0,WI,1462127.0,1427534.0,9968.0,2899629.0,-0.011930146925692942,0.041600397358862895
309,1980.0,WY,432186.0,523235.0,971.0,956392.0,0.09520050355921006,0.1487310478437659
310,1981.0,KY,689290.0,379813.0,2949.0,1072052.0,-0.28867722834340126,-0.19449958405638884
311,1981.0,NJ,3161919.0,3172158.0,0.0,6334077.0,0.001616494400052293,0.09579413868706471
312,1981.0,VA,1722722.0,1052698.0,110299.0,2885719.0,-0.23218615533944914,-0.13800851105243672
313,1982.0,AL,1352453.0,213223.0,50348.0,1616024.0,-0.704958589723915,-0.5482278635958315
314,1982.0,AK,242631.0,282650.0,29887.0,555168.0,0.07208448613752949,0.22881521226561302
315,1982.0,AZ,769988.0,1049683.0,24471.0,1844142.0,0.1516667371601536,0.30839746328823714
316,1982.0,AR,293280.0,56777.0,137964.0,488021.0,-0.48461644068595405,-0.3278857145578705
317,1982.0,CA,5700401.0,4864818.0,45714.0,10610933.0,-0.07874736368611507,0.07798336244196846
318,1982.0,CO,548012.0,750176.0,4609.0,1302797.0,0.15517690016172891,0.31190762628981245
319,1982.0,CT,1124553.0,958955.0,1942.0,2085450.0,-0.07940636313505484,0.0773243629930287
320,1982.0,DE,175964.0,166594.0,215.0,342773.0,-0.027335875346074512,0.12939485078200902
321,1982.0,FL,1738177.0,1557524.0,2725.0,3298426.0,-0.054769456704500896,0.10196126942358263
322,1982.0,GA,1916480.0,554566.0,3631.0,2474677.0,-0.5503401049914797,-0.39360937886339614
323,1982.0,HI,312536.0,113952.0,4533.0,431021.0,-0.46072929161224163,-0.3039985654841581
324,1982.0,ID,352291.0,526437.0,6341.0,885069.0,0.196759800648311,0.35349052677639453
325,1982.0,IL,4031586.0,2987371.0,45509.0,7064466.0,-0.14781230456767713,0.008918421560406398
326,1982.0,IN,1843007.0,1709226.0,0.0,3552233.0,-0.03766109937045231,0.11906962675763122
327,1982.0,IA,780837.0,712257.0,0.0,1493094.0,-0.04593146848088603,0.1107992576471975
328,1982.0,KS,321035.0,383765.0,2698.0,707498.0,0.08866456159593389,0.24539528772401742
329,1982.0,ME,481297.0,377546.0,7352.0,866195.0,-0.11977787911497983,0.036952847013103696
330,1982.0,MD,2586646.0,888499.0,9044.0,3484189.0,-0.487386591255526,-0.3306558651274425
331,1982.0,MA,2533368.0,891387.0,63110.0,3487865.0,-0.4707696542154011,-0.3140389280873176
332,1982.0,MI,3176132.0,2336292.0,15167.0,5527591.0,-0.15193598802805786,0.004794738100025675
333,1982.0,MN,1886900.0,1498006.0,44426.0,3429332.0,-0.11340226026526445,0.04332846586281908
334,1982.0,MO,1222643.0,842953.0,2041.0,2067637.0,-0.18363474826577386,-0.02690402213769033
335,1982.0,MT,229655.0,221046.0,4649.0,455350.0,-0.018906335785659367,0.13782439034242416
336,1982.0,NV,229414.0,171622.0,10702.0,411738.0,-0.14036110342013608,0.01636962270794745
337,1982.0,NH,526091.0,614455.0,3281.0,1143827.0,0.07725294122275483,0.23398366735083836
338,1982.0,NM,204474.0,142748.0,625.0,347847.0,-0.17745158072370898,-0.02072085459562545
339,1982.0,NY,4545222.0,4376113.0,105996.0,9027331.0,-0.018733000927959764,0.13799772520012377
340,1982.0,NC,3730967.0,1617597.0,19245.0,5367809.0,-0.3937118477948824,-0.23698112166679886
341,1982.0,ND,335828.0,334213.0,2617.0,672658.0,-0.0024009229058451487,0.15432980322223838
342,1982.0,OH,2754649.0,2138981.0,22877.0,4916507.0,-0.1252246767878089,0.03150604934027462
343,1982.0,OK,240416.0,218428.0,0.0,458844.0,-0.04792042611432207,0.10881030001376146
344,1982.0,OR,743211.0,700529.0,10619.0,1454359.0,-0.02934763700021792,0.1273830891278656
345,1982.0,PA,2792624.0,2455574.0,16347.0,5264545.0,-0.06402262683669713,0.0927080992913864
346,1982.0,RI,211704.0,82237.0,2099.0,296040.0,-0.43732941494392646,-0.28059868881584293
347,1982.0,SC,461909.0,122273.0,11113.0,595295.0,-0.570533936955627,-0.4138032108275435
348,1982.0,SD,560108.0,742189.0,5804.0,1308101.0,0.13919490926159367,0.2959256353896772
349,1982.0,TN,850870.0,629951.0,13824.0,1494645.0,-0.14780700433882288,0.008923721789260652
350,1982.0,TX,3539980.0,1645944.0,114798.0,5300722.0,-0.3573166070584347,-0.20058588093035118
351,1982.0,UT,282509.0,485807.0,7390.0,775706.0,0.2620812524332673,0.41881197856135083
352,1982.0,VA,695054.0,485700.0,26302.0,1207056.0,-0.17344182871382935,-0.01671110258574582
353,1982.0,WA,1736677.0,1430436.0,4814.0,3171927.0,-0.09654730389444643,0.060183422233637096
354,1982.0,WV,1595183.0,808236.0,1766.0,2405185.0,-0.3271877215266185,-0.17045699539853498
355,1982.0,WI,1236428.0,972174.0,716.0,2209318.0,-0.11960885666979587,0.03712186945828766
356,1982.0,WY,384780.0,432461.0,5236.0,822477.0,0.05797244178256655,0.21470316791065008
357,1983.0,AL,446317.0,165375.0,95449.0,707141.0,-0.3972927605668459,-0.19231598214562418
358,1983.0,KY,244738.0,129140.0,0.0,373878.0,-0.30918641909927835,-0.1042096406780566
359,1983.0,MS,940790.0,112280.0,58343.0,1111413.0,-0.7454564594799593,-0.5404796810587376
360,1983.0,NJ,2503093.0,2355829.0,8273.0,4867195.0,-0.030256441338388895,0.17472033708283286
361,1983.0,RI,63865.0,60047.0,2323.0,126235.0,-0.030245177644868726,0.17473160077635302
362,1983.0,VA,1198353.0,702544.0,45695.0,1946592.0,-0.25470617366145554,-0.04972939524023379
363,1984.0,AK,217864.0,273247.0,7730.0,498841.0,0.1110233521302379,0.15939246046159272
364,1984.0,AZ,864837.0,1513500.0,13685.0,2392022.0,0.2711776898373008,0.3195467981686556
365,1984.0,AR,173238.0,118533.0,4276.0,296047.0,-0.18478484835178194,-0.1364157400204271
366,1984.0,CA,6590785.0,6749340.0,159546.0,13499671.0,0.011745101047277384,0.06011420937863221
367,1984.0,CO,638620.0,1089348.0,2771.0,1730739.0,0.26042517098187534,0.30879427931323017
368,1984.0,CT,1233061.0,1536334.0,8734.0,2778129.0,0.10916447724349732,0.15753358557485214
369,1984.0,DE,144737.0,164423.0,0.0,309160.0,0.06367576659334967,0.1120448749247045
370,1984.0,FL,1268873.0,1399112.0,0.0,2667985.0,0.04881549184122097,0.0971846001725758
371,1984.0,GA,2585914.0,1063548.0,0.0,3649462.0,-0.4171480618239072,-0.36877895349255235
372,1984.0,HI,303705.0,157206.0,0.0,460911.0,-0.31784661246965246,-0.26947750413829763
373,1984.0,ID,972436.0,1784234.0,8253.0,2764923.0,0.29360600638788126,0.3419751147192361
374,1984.0,IL,2930373.0,2771625.0,22748.0,5724746.0,-0.027730138594795284,0.020638969736559543
375,1984.0,IN,1832044.0,2419955.0,5083.0,4257082.0,0.13810187353684988,0.1864709818682047
376,1984.0,IA,883088.0,797710.0,2196.0,1682994.0,-0.05072983029054179,-0.002360721959186962
377,1984.0,KS,753224.0,1075833.0,6717.0,1835774.0,0.1757345947812748,0.22410370311262962
378,1984.0,KY,640511.0,360013.0,8125.0,1008649.0,-0.2780927755839742,-0.2297236672526194
379,1984.0,ME,588411.0,415526.0,1571.0,1005508.0,-0.17193796568500697,-0.12356885735365214
380,1984.0,MA,3015845.0,1131383.0,90533.0,4237761.0,-0.4446834071105001,-0.39631429877914526
381,1984.0,MI,1687555.0,1826387.0,0.0,3513942.0,0.03950890481402364,0.08787801314537846
382,1984.0,MN,981512.0,943663.0,4617.0,1929792.0,-0.01961299456107185,0.028756113770282976
383,1984.0,MO,1645473.0,1069843.0,11011.0,2726327.0,-0.21113754879733798,-0.16276844046598316
384,1984.0,MT,272807.0,265973.0,1268.0,540048.0,-0.012654430717269571,0.035714677614085255
385,1984.0,NV,216091.0,243095.0,11155.0,470341.0,0.05741366370356821,0.10578277203492303
386,1984.0,NH,536130.0,967826.0,1460.0,1505416.0,0.28676193158568797,0.3351310399170428
387,1984.0,NM,461801.0,405250.0,3998.0,871049.0,-0.06492286886271614,-0.016553760531361317
388,1984.0,NY,5668183.0,5948410.0,70901.0,11687494.0,0.023976654020100463,0.07234576235145529
389,1984.0,NC,4194260.0,2419807.0,0.0,6614067.0,-0.2682847028915794,-0.21991559456022458
390,1984.0,ND,363200.0,402685.0,2101.0,767986.0,0.05141369764553,0.09978280597688483
391,1984.0,OH,3088762.0,3067116.0,5677.0,6161555.0,-0.003513074215843237,0.04485603411551159
392,1984.0,OK,441076.0,423450.0,1719.0,866245.0,-0.020347592193894315,0.02802151613746051
393,1984.0,OR,893169.0,781389.0,6802.0,1681360.0,-0.06648189560831713,-0.018112787276962306
394,1984.0,PA,3551739.0,3304141.0,4430.0,6860310.0,-0.03609137196424067,0.012277736367114156
395,1984.0,RI,427591.0,269424.0,8749.0,705764.0,-0.2241074920228292,-0.17573838369147438
396,1984.0,SC,1195713.0,484795.0,16172.0,1696680.0,-0.419005351627885,-0.37063624329653017
397,1984.0,SD,329172.0,511620.0,5158.0,845950.0,0.21567232105916423,0.26404142939051906
398,1984.0,TN,1048482.0,644708.0,13715.0,1706905.0,-0.23655329382713158,-0.18818418549577676
399,1984.0,TX,3775775.0,2318351.0,0.0,6094126.0,-0.23915225907701942,-0.1907831507456646
400,1984.0,UT,278086.0,555840.0,6535.0,840461.0,0.33047815425105986,0.3788472625824147
401,1984.0,WA,2140324.0,2128813.0,2290.0,4271427.0,-0.0026948839345726783,0.04567422439678215
402,1984.0,WV,1859380.0,1245034.0,15580.0,3119994.0,-0.19690614789643823,-0.1485370395650834
403,1984.0,WI,1699074.0,1370505.0,8077.0,3077656.0,-0.1067594948883176,-0.05839038655696277
404,1984.0,WY,398433.0,552844.0,8129.0,959406.0,0.16094437599931627,0.2093134843306711
405,1985.0,NJ,1545295.0,2082916.0,12414.0,3640625.0,0.14767272103004292,0.07681303137369466
406,1985.0,VA,630701.0,427656.0,22687.0,1081044.0,-0.18782306733120946,-0.2586827569875577
407,1986.0,AL,1385806.0,526185.0,2971.0,1914962.0,-0.44889715827259236,-0.3580727751015947
408,1986.0,AK,183551.0,206772.0,11409.0,401732.0,0.05780221640297506,0.14862659957397273
409,1986.0,AZ,757260.0,1249233.0,8958.0,2015451.0,0.24410070004182682,0.3349250832128245
410,1986.0,AR,117827.0,55521.0,10874.0,184222.0,-0.3382115056833602,-0.24738712251236256
411,1986.0,CA,5303895.0,4799400.0,133592.0,10236887.0,-0.04928207178608107,0.0415423113849166
412,1986.0,CO,613427.0,810118.0,0.0,1423545.0,0.1381698506194044,0.22899423379040207
413,1986.0,CT,1038588.0,838864.0,1167.0,1878619.0,-0.10631426595813204,-0.015489882787134368
414,1986.0,DE,119073.0,107932.0,184.0,227189.0,-0.04903846577078996,0.041785917400207706
415,1986.0,FL,1603111.0,1529622.0,13015.0,3145748.0,-0.023361375418501418,0.06746300775249625
416,1986.0,GA,1822774.0,855670.0,0.0,2678444.0,-0.36106933727193846,-0.2702449541009408
417,1986.0,HI,299717.0,142269.0,0.0,441986.0,-0.3562284778250895,-0.2654040946540918
418,1986.0,ID,1064848.0,1539475.0,26902.0,2631225.0,0.18038252144913486,0.2712069046201325
419,1986.0,IL,2615314.0,2436154.0,3457.0,5054925.0,-0.03544266235404081,0.05538172081695686
420,1986.0,IN,1404132.0,1444105.0,1360.0,2849597.0,0.014027597586606155,0.10485198075760382
421,1986.0,IA,613217.0,552703.0,0.0,1165920.0,-0.05190236036777823,0.038922022803219436
422,1986.0,KS,297288.0,461063.0,0.0,758351.0,0.21596200176435448,0.30678638493535215
423,1986.0,KY,576158.0,301902.0,813.0,878873.0,-0.3120541875788652,-0.22122980440786755
424,1986.0,ME,433696.0,373051.0,4826.0,811573.0,-0.07472525576873551,0.01609912740226216
425,1986.0,MD,2397872.0,927858.0,3073.0,3328803.0,-0.44160438451899975,-0.3507800013480021
426,1986.0,MA,2033863.0,767679.0,91813.0,2893355.0,-0.4376179210639552,-0.3467935378929575
427,1986.0,MI,2509221.0,2042697.0,0.0,4551918.0,-0.10248954396805915,-0.01166516079706148
428,1986.0,MN,1505212.0,1203467.0,1836.0,2710515.0,-0.11132386280835926,-0.020499479637361595
429,1986.0,MO,1165386.0,797430.0,6579.0,1969395.0,-0.1868370743299338,-0.09601269115893613
430,1986.0,MT,214010.0,226749.0,296.0,441055.0,0.028883019124598952,0.11970740229559662
431,1986.0,NV,238982.0,219198.0,4996.0,463176.0,-0.04271378482477506,0.04811059834622261
432,1986.0,NH,358097.0,612241.0,1021.0,971359.0,0.26163756139594113,0.3524619445669388
433,1986.0,NM,196248.0,152283.0,1234.0,349765.0,-0.12569868340171264,-0.03487430023071497
434,1986.0,NY,3682883.0,3741946.0,72944.0,7497773.0,0.007877405731008424,0.0987017889020061
435,1986.0,NC,2342415.0,1628989.0,3661.0,3975065.0,-0.17947530417741597,-0.0886509210064183
436,1986.0,ND,331703.0,351154.0,3655.0,686512.0,0.028333080849278658,0.11915746402027633
437,1986.0,OH,2472262.0,1976636.0,73663.0,4522561.0,-0.10958967717627244,-0.01876529400527477
438,1986.0,OK,404915.0,364014.0,2339.0,771268.0,-0.05303085308868,0.03779353008231767
439,1986.0,OR,767850.0,700837.0,4669.0,1473356.0,-0.045483236909477365,0.045341146261520304
440,1986.0,PA,2336153.0,2322692.0,3358.0,4662203.0,-0.0028872616657832917,0.08793712150521438
441,1986.0,RI,338821.0,207883.0,10197.0,556901.0,-0.23511898883284466,-0.144294605661847
442,1986.0,SC,451457.0,178896.0,4785.0,635138.0,-0.4291366600644269,-0.33831227689342924
443,1986.0,SD,317254.0,446967.0,4641.0,768862.0,0.16870777850901725,0.2595321616800149
444,1986.0,TN,866374.0,633459.0,1913.0,1501746.0,-0.1550961347657993,-0.06427175159480164
445,1986.0,TX,2400847.0,1691811.0,4381.0,4097039.0,-0.1730605932723609,-0.08223621010136323
446,1986.0,UT,246767.0,353175.0,5929.0,605871.0,0.17562814526524623,0.2664525284362439
447,1986.0,VT,407344.0,331802.0,10786.0,749932.0,-0.10073179968317125,-0.009907416512173584
448,1986.0,WA,1737435.0,1360366.0,0.0,3097801.0,-0.12172150502888984,-0.030897121857892174
449,1986.0,WV,1127036.0,702014.0,1205.0,1830255.0,-0.23222010047780234,-0.14139571730680467
450,1986.0,WI,1052188.0,1089767.0,0.0,2141955.0,0.017544252797094206,0.10836863596809188
451,1986.0,WY,335748.0,440297.0,3730.0,779775.0,0.13407585521464527,0.22490023838564294
452,1987.0,MS,869963.0,186595.0,16157.0,1072715.0,-0.6370452543312995,-0.4937895096131759
453,1987.0,NJ,2338161.0,2423347.0,4221.0,4765729.0,0.017874705003158964,0.1611304497212826
454,1987.0,VA,1514555.0,915539.0,88530.0,2518624.0,-0.23783462716149767,-0.09457888244337403
455,1988.0,AK,192583.0,243810.0,11141.0,447534.0,0.11446504623112436,0.17346461762886545
456,1988.0,AZ,1101712.0,1648437.0,62819.0,2812968.0,0.19435876981181444,0.2533583412095555
457,1988.0,AR,99305.0,79886.0,16765.0,195956.0,-0.09909877727653149,-0.0400992058787904
458,1988.0,CA,7107740.0,6882196.0,72535.0,14062471.0,-0.016038717519844148,0.04296085387789694
459,1988.0,CO,789725.0,1100787.0,11377.0,1901889.0,0.16355423476343783,0.22255380616117892
460,1988.0,CT,1346005.0,1224869.0,1231.0,2572105.0,-0.047096055565383155,0.011903515832357936
461,1988.0,DE,139597.0,160866.0,0.0,300463.0,0.07078741808475586,0.12978698948249695
462,1988.0,FL,1304353.0,1232881.0,0.0,2537234.0,-0.028169258334075575,0.030830313063665515
463,1988.0,GA,2534745.0,1579862.0,0.0,4114607.0,-0.23207149552800543,-0.17307192413026434
464,1988.0,HI,375910.0,134394.0,0.0,510304.0,-0.4732786731046592,-0.4142791017069181
465,1988.0,ID,928280.0,1593436.0,47109.0,2568825.0,0.2589339484005333,0.3179335197982744
466,1988.0,IL,3580588.0,3350996.0,9584.0,6941168.0,-0.03307685392429638,0.025922717473444712
467,1988.0,IN,1869135.0,2143817.0,4218.0,4017170.0,0.06837699176285794,0.12737656316059903
468,1988.0,IA,886959.0,770138.0,0.0,1657097.0,-0.07049738186720517,-0.011497810469464076
469,1988.0,KS,909987.0,938755.0,2518.0,1851260.0,0.015539686483800219,0.07453925788154131
470,1988.0,KY,912653.0,432630.0,5201.0,1350484.0,-0.35544515892080175,-0.29644558752306066
471,1988.0,ME,596038.0,463663.0,9501.0,1069202.0,-0.12380728805221086,-0.06480771665446977
472,1988.0,MA,3022152.0,1283749.0,83984.0,4389885.0,-0.39600194538125716,-0.33700237398351607
473,1988.0,MI,1732889.0,1688180.0,0.0,3421069.0,-0.01306872208657589,0.0459308493111652
474,1988.0,MN,1059605.0,945820.0,4673.0,2010098.0,-0.05660669280801234,0.002392878589728753
475,1988.0,MO,1608066.0,1118527.0,12265.0,2738858.0,-0.17873836467608029,-0.1197387932783392
476,1988.0,MT,258633.0,258117.0,948.0,517698.0,-0.0009967200954996702,0.05800285130224142
477,1988.0,NV,274327.0,311067.0,9505.0,594899.0,0.06175838251535137,0.12075795391309246
478,1988.0,NH,752610.0,1088350.0,2081.0,1843041.0,0.18216632185610626,0.24116589325384735
479,1988.0,NM,489114.0,381090.0,2051.0,872255.0,-0.12384451794486712,-0.06484494654712603
480,1988.0,NY,5081773.0,5302502.0,56396.0,10440671.0,0.021141265728993885,0.08014083712673498
481,1988.0,NC,3040952.0,2323089.0,2041.0,5366082.0,-0.13377786623461962,-0.07477829483687853
482,1988.0,ND,353114.0,376382.0,0.0,729496.0,0.03189599394650555,0.09089556534424664
483,1988.0,OH,2975742.0,2876795.0,36018.0,5888555.0,-0.01680327346861832,0.04219629792912277
484,1988.0,OK,492331.0,434336.0,0.0,926667.0,-0.06258450986168707,-0.0035849384639459747
485,1988.0,OR,906135.0,774654.0,0.0,1680789.0,-0.07822576182971214,-0.019226190431971046
486,1988.0,PA,3132985.0,3022708.0,1135.0,6156828.0,-0.01791133356332192,0.04108823783441917
487,1988.0,RI,446232.0,185094.0,1586.0,632912.0,-0.41259764390626186,-0.35359807250852077
488,1988.0,SC,1081915.0,608994.0,8100.0,1699009.0,-0.27835108583886253,-0.21935151444112144
489,1988.0,SD,411006.0,449759.0,2092.0,862857.0,0.044912424654375005,0.1039119960521161
490,1988.0,TN,1136865.0,674188.0,17552.0,1828605.0,-0.2530218390521737,-0.1940222676544326
491,1988.0,TX,3859535.0,2869114.0,77550.0,6806199.0,-0.1455174907463035,-0.0865179193485624
492,1988.0,UT,366276.0,504459.0,14272.0,885007.0,0.15613774806300967,0.21513731946075076
493,1988.0,VT,476604.0,449394.0,15335.0,941333.0,-0.028905817601210193,0.030093753796530898
494,1988.0,WA,2275715.0,1949727.0,9289.0,4234731.0,-0.07697962397139274,-0.01798005257365165
495,1988.0,WV,1655545.0,974913.0,0.0,2630458.0,-0.2587503773107193,-0.19975080591297822
496,1988.0,WI,1675026.0,1216824.0,7333.0,2899183.0,-0.15804521480706807,-0.09904564340932698
497,1988.0,WY,394535.0,460542.0,3980.0,859057.0,0.07683657778238234,0.13583614918012343
498,1989.0,NJ,2256404.0,2003887.0,6660.0,4266951.0,-0.05917972810093197,0.004879059220222803
499,1989.0,VA,782477.0,666485.0,36756.0,1485718.0,-0.07807134328318027,-0.014012555962025497
500,1990.0,AL,1348244.0,668922.0,997.0,2018163.0,-0.3366041295970643,-0.2723244849574406
501,1990.0,AK,213223.0,215932.0,7288.0,436443.0,0.0062069961025838505,0.07048664074220756
502,1990.0,AZ,1027820.0,1500086.0,15806.0,2543712.0,0.1856601690757444,0.2499398137153681
503,1990.0,AR,229209.0,130790.0,19576.0,379575.0,-0.2592873608641244,-0.1950077162245007
504,1990.0,CA,5144433.0,4613585.0,552853.0,10310871.0,-0.05148430234458373,0.01279534229503998
505,1990.0,CO,621703.0,763897.0,0.0,1385600.0,0.10262269053117778,0.1669023351708015
506,1990.0,CT,981839.0,962992.0,19908.0,1964739.0,-0.009592622735131784,0.05468702190449193
507,1990.0,DE,131568.0,118838.0,602.0,251008.0,-0.05071551504334526,0.013564129596278451
508,1990.0,FL,1816261.0,1616133.0,0.0,3432394.0,-0.05830566071377591,0.005973983925847803
509,1990.0,GA,2020506.0,1140785.0,19451.0,3180742.0,-0.276577289198558,-0.2122976445589343
510,1990.0,HI,142163.0,91424.0,0.0,233587.0,-0.2172167115464474,-0.15293706690682368
511,1990.0,ID,962879.0,1243558.0,21477.0,2227914.0,0.12598287007487724,0.19026251471450095
512,1990.0,IL,2028797.0,1930195.0,2382.0,3961374.0,-0.02489085857583756,0.03938878606378615
513,1990.0,IN,1370443.0,1432494.0,729.0,2803666.0,0.022132094193816232,0.08641173883343994
514,1990.0,IA,687960.0,593298.0,4269.0,1285527.0,-0.07363672641648134,-0.009357081776857623
515,1990.0,KS,358160.0,372346.0,4877.0,735383.0,0.019290628148869393,0.0835702727884931
516,1990.0,KY,656670.0,488294.0,0.0,1144964.0,-0.1470578987636293,-0.08277825412400558
517,1990.0,ME,568975.0,420157.0,3378.0,992510.0,-0.14994105852837758,-0.08566141388875387
518,1990.0,MD,2319646.0,1088061.0,5313.0,3413020.0,-0.3608490427832242,-0.2965693981436005
519,1990.0,MA,2255981.0,1921123.0,75592.0,4252696.0,-0.07874016858952537,-0.01446052394990166
520,1990.0,MI,2512195.0,2297300.0,7769.0,4817264.0,-0.04460934671631028,0.01967029792331343
521,1990.0,MN,1897532.0,1577417.0,14007.0,3488956.0,-0.09175094211563578,-0.02747129747601207
522,1990.0,MO,1016087.0,853718.0,3584.0,1873389.0,-0.08667126795342561,-0.0223916233138019
523,1990.0,MT,253220.0,203009.0,898.0,457127.0,-0.10984037258792417,-0.04556072794830046
524,1990.0,NV,268654.0,289618.0,10823.0,569095.0,0.03683743487466945,0.10111707951429316
525,1990.0,NH,422144.0,764894.0,5395.0,1192433.0,0.2874375331779648,0.3517171778175885
526,1990.0,NM,217001.0,129214.0,3067.0,349282.0,-0.25133559702475367,-0.18705595238512995
527,1990.0,NY,3386784.0,3522578.0,191809.0,7101171.0,0.01912276158396975,0.08340240622359346
528,1990.0,NC,2783005.0,2336843.0,4756.0,5124604.0,-0.08706272718828612,-0.022783082548662403
529,1990.0,ND,289805.0,292023.0,2963.0,584791.0,0.0037928080288513466,0.06807245266847506
530,1990.0,OH,2612533.0,2364080.0,0.0,4976613.0,-0.04992411505576183,0.014355529583861881
531,1990.0,OK,381666.0,342718.0,0.0,724384.0,-0.053767062773335705,0.010512581866288007
532,1990.0,OR,857210.0,717832.0,7820.0,1582862.0,-0.08805442293769128,-0.023774778298067567
533,1990.0,PA,2206479.0,2084255.0,7703.0,4298437.0,-0.028434521664502665,0.035845122975121047
534,1990.0,RI,435015.0,154906.0,12891.0,602812.0,-0.4646705772280579,-0.40039093258843417
535,1990.0,SC,394956.0,271424.0,4818.0,671198.0,-0.1840470323213121,-0.11976738768168838
536,1990.0,SD,281549.0,387776.0,15555.0,684880.0,0.15510308375189819,0.2193827283915219
537,1990.0,TN,530958.0,479558.0,17723.0,1028239.0,-0.04998837818833951,0.014291266451284201
538,1990.0,TX,2678564.0,2058343.0,28904.0,4765811.0,-0.1301396551394925,-0.06586001049986878
539,1990.0,UT,234981.0,350765.0,27014.0,612760.0,0.18895489261701154,0.25323453725663525
540,1990.0,VT,395617.0,383362.0,30117.0,809096.0,-0.015146533909449589,0.04913311073017412
541,1990.0,WA,1698445.0,1331769.0,32599.0,3062813.0,-0.11971870303541221,-0.0554390583957885
542,1990.0,WV,1023086.0,679863.0,2272.0,1705221.0,-0.20127772294617535,-0.13699807830655164
543,1990.0,WI,950485.0,923783.0,0.0,1874268.0,-0.014246628550452778,0.050033016089170934
544,1990.0,WY,357422.0,391290.0,3565.0,752277.0,0.04502065063799637,0.10930029527762009
545,1991.0,MS,829811.0,282194.0,13719.0,1125724.0,-0.4864576041729589,-0.49734886129990924
546,1991.0,NJ,2090453.0,3020137.0,88665.0,5199255.0,0.17881100273019884,0.16791974560324852
